id,hub, authority
23170,0,0.000134085
23171,0,6.43E-07
23173,0,1.31E-06
23174,0.000396535,0.000132568
23178,0,1.54E-06
23180,0,1.72E-05
23181,0,9.40E-06
23182,0,0.000124534
23183,0,5.82E-06
23185,4.01E-06,5.35E-07
23186,0,8.74E-07
23188,0,8.32E-07
23189,0,3.26E-06
23190,0,8.60E-06
23191,0,0.000133464
23192,0,1.26E-05
23193,0,2.24E-05
23194,0,1.01E-05
23197,0.000205567,0.000120606
23198,0,0.000107363
23201,0,0.000107363
23203,0,1.71E-05
23204,0.001976929,0.000198805
23206,0,0.000108265
23207,0,1.96E-05
23209,0,0.000152066
23210,0,3.65E-05
23211,0,1.28E-06
23212,0,0.000107807
23213,0,2.61E-07
23214,0,2.97E-05
23215,0,0.000107363
23216,0,0.000109911
23217,0,1.90E-05
23219,0,4.36E-05
23221,0,0.000133556
23222,0,1.83E-07
23223,0,7.41E-07
23225,0,0.000109911
23226,0,1.72E-05
23227,0,1.38E-05
23228,0.000209152,0.000122769
23230,0,9.01E-06
23232,7.50E-05,4.58E-07
23233,0,2.26E-05
23235,0,9.91E-06
23238,0,5.68E-08
23239,0,1.26E-05
23240,0,9.40E-06
23242,0,1.99E-05
23243,0,1.83E-05
23246,0,0.000117259
23247,0,1.53E-05
23250,0,7.64E-06
23251,0,2.37E-05
23252,0,1.42E-05
23253,0,2.70E-05
23255,0,0.000119327
23256,0,0.000107535
23259,0,2.23E-05
23261,0,0.000144609
23263,0,1.58E-05
23264,0.000561093,0.000146516
23266,0,0.000112316
23267,0,0.000135619
23270,0,1.00E-05
23271,0,1.51E-05
23273,0,0.000125813
23274,0,0.000127674
23275,0,3.30E-05
23276,0,0.000113008
23277,0,0.000148314
23278,7.40E-05,0
23279,0,2.00E-07
23280,0,3.07E-06
23281,0,0.000150271
23282,7.40E-05,0
23283,0,0.000121041
23284,0,1.44E-06
23287,0,1.56E-05
23289,0,7.71E-07
23290,0,6.06E-07
23291,0,0.000115171
23292,9.63E-05,0
23295,0,4.18E-06
23296,0,1.19E-06
23297,0,1.18E-05
23298,0,6.95E-06
23299,0,3.49E-05
23300,0,4.07E-07
23303,0,2.49E-05
23304,0,0.00011403
23307,0,9.01E-06
23308,0,6.28E-07
23309,0,0.000130832
23311,0,0.000109455
23312,0,9.40E-06
23313,0,1.42E-05
23314,0,4.31E-06
23315,0,6.51E-06
23316,0,1.57E-05
23317,0,3.99E-05
23319,0,8.19E-07
23320,0,4.95E-06
23323,4.56E-05,0.000112544
23324,0,0.000108853
23326,0,1.83E-05
23327,0,4.51E-05
23328,0,1.20E-05
23329,0,0.000119559
23330,0,1.26E-06
23331,0,4.20E-06
23332,0,0.0001225
23334,0.000619823,0.000129243
23336,0,2.97E-05
23337,0,1.20E-05
23339,6.09E-05,0.000118079
23340,1.90E-06,0
23342,0,0.000122833
23343,0,1.58E-05
23344,0,0.000176513
23345,0,1.29E-05
23346,0,1.07E-05
23347,0,1.35E-05
23348,0,3.38E-06
23349,0.000320229,2.53E-05
23352,0,1.33E-06
23353,0,9.98E-06
23355,0,1.44E-06
23356,0,1.65E-07
23358,0,0.000107363
23359,0,1.58E-05
23360,0,1.78E-05
23363,0.000130086,1.95E-05
23365,0,1.95E-06
23366,0,3.14E-06
23368,0,3.13E-05
23369,0,0.000130854
23370,0,0.000131055
23371,0,5.19E-06
23372,0,0.000130768
23373,0,9.40E-06
23374,0,7.80E-07
23375,0,1.41E-06
23376,0,2.48E-05
23377,0,2.74E-05
23379,0,0.000107954
23380,0,1.95E-05
23381,0,2.55E-05
23383,0,1.22E-05
23385,0,3.36E-05
23386,0,9.09E-07
23387,2.38E-05,9.87E-06
23388,0,7.98E-07
23389,0,1.38E-05
23390,0,0.00011159
23392,0,1.29E-05
23393,0,5.42E-06
23395,0,3.26E-06
23397,0,0.00012481
23398,0,1.25E-05
23399,0,1.72E-05
23400,0.000291174,0.000179834
23401,0,6.45E-08
23402,0,0.000107363
23403,0,3.22E-05
23405,0,0.000170599
23406,0,1.81E-05
23407,0,5.23E-07
23409,0,3.77E-07
23410,0,3.67E-07
23411,0,2.39E-05
23412,0,0.000107363
23413,0,2.29E-07
23414,0,8.19E-06
23415,0,1.44E-05
23416,0,1.62E-05
23417,0,3.84E-06
23421,0,0.000107363
23422,0,0.000124558
23423,0,1.77E-07
23424,0,0.000111465
23425,0,1.71E-05
23426,0,1.73E-06
23428,0,8.67E-07
23429,0,0.000163393
23430,0.000359589,0.000130091
23431,0,0.000129443
23432,0,2.50E-06
23433,6.61E-05,2.57E-05
23434,0,0.000109349
23436,0,0.00011782
23438,0.000495365,0.000199323
23439,0,3.32E-05
23441,1.82E-06,3.93E-06
23442,0,0.000133273
23445,0,3.68E-07
23446,0,1.94E-05
23450,0,2.55E-06
23451,0,1.29E-05
23453,0,1.06E-05
23454,0,0.000122968
23455,0,0.000107363
23456,0,3.87E-05
23457,0,1.46E-06
23458,0,0.00027412
23459,0,1.44E-06
23460,0,9.88E-06
23461,0,9.47E-06
23462,0,1.72E-05
23463,0,0.000133039
23464,0,3.14E-07
23467,0,1.58E-05
23469,0,0.000139594
23470,0,5.62E-06
23471,7.09E-05,2.79E-06
23478,0,1.30E-05
23479,0,3.34E-06
23481,0,2.55E-05
23482,0,1.44E-06
23484,0,5.85E-07
23485,0,1.94E-05
23489,0,3.05E-05
23490,0,0.000109112
23491,0.000417675,0.000137373
23493,0,0.000109305
23495,0,0.00013451
23496,0,1.06E-07
23501,0,0.000124534
23502,0,3.77E-07
23503,0,7.98E-07
23505,0,3.34E-06
23506,0,0.000107363
23511,0.000121208,6.31E-05
23514,0,8.53E-07
23515,0,6.26E-06
23516,0,1.50E-06
23517,0,9.29E-07
23518,0,1.46E-05
23521,0,1.34E-05
23522,0,3.82E-07
23523,0,0.000116759
23525,0,2.12E-05
23526,0,4.25E-05
23527,0,0.000157135
23528,0,2.23E-05
23529,0,0.000109159
23530,0,9.01E-06
23532,0,0.000113493
23533,0,0.000107363
23534,0,6.14E-08
23535,0,0.000141622
23536,0,0.000168014
23537,0,0.000124451
23539,0,3.02E-05
23540,0,9.01E-06
23541,0,1.34E-05
23542,0,4.96E-06
23543,0,9.91E-06
23544,0,1.09E-05
23546,0,3.16E-06
23547,0,0.000108265
23549,0,1.71E-05
23550,0,2.55E-06
23551,0,0.000107363
23553,3.51E-07,0
23555,0.000673232,0.000152722
23556,0,9.16E-06
23558,0,2.66E-05
23559,0,1.75E-05
23560,0,1.18E-06
23562,0,1.72E-05
23563,0,2.55E-06
23565,0,0.000121727
23566,0,2.78E-07
23569,0,3.84E-06
23570,0,1.26E-05
23571,0,3.57E-06
23574,0,1.36E-07
23575,0,0.000130664
23576,0.00129499,0.00016385
23577,0,9.98E-06
23578,0,0.000107363
23579,0,9.91E-06
23580,0,0.000109685
23582,0.00021871,0.000112119
23583,0,0.000109911
23584,0,2.26E-05
23585,0,1.30E-05
23586,0,1.72E-05
23587,0,0.000107363
23588,0,2.88E-07
23589,0.00422153,0.000242634
23592,0.000132663,2.14E-07
23593,0,1.15E-05
23594,0,1.50E-06
23596,0,1.98E-05
23598,0,5.87E-05
23600,0,1.71E-05
23604,0.000739147,0.000162095
23605,0,0.000107363
23606,0,0.000144404
23609,0,1.58E-05
23614,0,1.29E-07
23616,0,0.000108129
23617,0.000377117,6.20E-05
23618,0,2.30E-06
23619,0,1.80E-05
23620,0,2.15E-05
23623,0,4.23E-07
23624,0,5.41E-05
23626,0,0.000107363
23627,1.92E-05,8.25E-08
23629,0,0.000118175
23630,0,6.60E-08
23631,0.000362989,2.78E-05
23633,0,7.41E-07
23638,0,1.58E-05
23639,0,2.42E-05
23641,7.11E-05,2.41E-06
23642,0,1.64E-06
23643,0,4.31E-05
23646,7.64E-05,0.000155885
23647,0,1.14E-05
23648,0,1.34E-05
23649,0,1.29E-05
23650,0,2.27E-05
23651,0,0.000124451
23652,2.73E-05,0
23654,0,3.51E-05
23657,0,1.26E-05
23659,0,6.95E-06
23660,0,0.000107363
23662,7.40E-05,0
23664,0.003131631,0.000241314
23665,0,1.71E-05
23667,0,1.82E-05
23668,0,1.91E-06
23669,0,3.99E-06
23670,0,0.000108672
23673,0,1.20E-06
23675,0,9.40E-06
23676,0,8.33E-05
23677,0,2.55E-06
23678,0,9.91E-06
23679,0,1.30E-05
23681,0,0.000123052
23682,0,1.06E-05
23683,0,0.000107363
23684,0,1.18E-05
23685,0,9.98E-06
23688,0,1.68E-06
23689,0,1.71E-05
23690,0,1.20E-05
23692,0,0.000111447
23693,0,0.000107363
23694,0,0.000112981
23695,0,2.62E-05
23697,0,9.91E-06
23698,0,9.30E-06
23699,0,7.26E-07
23700,0,2.29E-06
23701,0,2.65E-06
23702,0,4.53E-07
23704,0,3.05E-06
23707,0,2.12E-05
23708,0,1.74E-05
23714,0,2.32E-05
23716,0,6.14E-07
23717,0,1.94E-05
23718,0,1.76E-05
23721,0,7.82E-06
23722,0,6.13E-06
23723,0,0.000107363
23724,0,3.06E-07
23725,0,4.01E-05
23726,0,1.25E-05
23732,0,2.77E-06
23740,0,2.55E-05
23741,0.000332038,7.35E-05
23742,0,7.25E-07
23744,0,2.02E-05
23746,0,0.000108861
23747,0,2.02E-06
23748,0,2.63E-05
23750,0,0.000143703
23751,0,0.000107363
23755,0,3.96E-05
23756,4.52E-05,0
23757,0,1.09E-05
23759,0,0.00011254
23760,0,4.37E-06
23761,0,9.02E-07
23762,0,1.04E-06
23764,0.00110251,8.07E-05
23765,0,1.22E-05
23766,7.37E-05,0
23767,0,2.55E-05
23770,0,1.40E-05
23772,0,1.74E-07
23773,0,3.06E-05
23774,0.000111839,6.76E-07
23775,0,9.01E-06
23777,0,1.03E-05
23778,0,2.50E-05
23779,0,0.000107363
23781,0,1.71E-05
23783,0,0.000143122
23786,0,1.73E-05
23788,0,3.45E-06
23789,0,0.000138764
23790,7.64E-05,1.62E-07
23791,0,4.97E-05
23793,0.000842569,0.000206696
23796,0,8.32E-07
23797,0,4.55E-06
23798,0,0.000135909
23799,0,8.09E-06
23800,0,6.60E-06
23808,0.000112,0.000107415
23809,0,1.55E-06
23810,0,3.75E-05
23813,0,9.29E-07
23814,0,0.000114635
23815,0,1.21E-05
23816,0,6.54E-05
23817,0,4.62E-06
23818,0,0.000138742
23819,0,7.51E-07
23820,0,0.000107363
23822,0,0.00015785
23823,0,0.000107363
23824,5.61E-96,1.43E-06
23825,0,1.37E-06
23826,0,1.30E-06
23828,0,5.40E-06
23829,0,1.56E-06
23830,0,1.93E-05
23833,0,0.000135302
23834,0,2.80E-05
23835,0,1.33E-06
23836,0,3.17E-05
23837,0,0.000132704
23838,0.002865315,0.000227501
23840,0,0.000128119
23842,0,6.08E-06
23844,0,0.000107363
23845,0,1.26E-05
23846,0,9.40E-06
23847,0,3.68E-07
23848,0,5.18E-06
23850,0,1.70E-05
23851,0,1.72E-05
23853,0,1.32E-05
23854,0,0.00012616
23855,0,6.45E-07
23856,0.000150426,1.66E-06
23857,0,0.000107521
23858,0,0.000107363
23859,0,6.95E-06
23860,0,1.30E-05
23862,0,4.95E-06
23863,0,5.40E-06
23864,0,1.26E-05
23865,0,7.57E-06
23866,0,3.43E-05
23867,0,2.26E-06
23868,0,7.80E-07
23871,0,0.00011264
23872,0,9.01E-06
23876,0,1.29E-05
23877,0,1.29E-05
23878,0,8.22E-06
23879,0,0.000132523
23881,0.00105342,0.000198917
23883,0,5.99E-08
23884,0,1.58E-05
23885,0,4.59E-06
23887,0,3.34E-06
23888,0,0.000107363
23889,0,1.58E-05
23890,0,0.000129246
23892,0,0.000142801
23893,0,1.80E-07
23894,0,2.52E-05
23895,0.000160842,2.31E-05
23896,0,1.92E-07
23897,0,9.01E-06
23898,0,2.30E-06
23899,0,0.000135968
23901,0,0.000107363
23903,0.000214898,1.47E-05
23904,0,1.58E-05
23905,0,8.23E-06
23906,0,7.24E-06
23907,0,0.000117339
23908,0,1.60E-05
23909,0,1.46E-05
23912,0,2.55E-06
23913,0,0.000107363
23914,0,0.000118585
23915,0,6.65E-07
23916,0,0.000136917
23917,0,0.000108559
23919,4.25E-05,0.000139478
23922,0,3.78E-05
23923,0,1.71E-05
23924,0,1.14E-05
23929,0,1.20E-06
23932,0,1.14E-05
23933,0,5.82E-07
23934,7.40E-05,0
23935,0,1.25E-05
23938,0,0.000135642
23939,0,9.91E-06
23941,0,2.95E-05
23942,0,0.000137012
23944,0,0.000107363
23949,0,1.58E-07
23950,0,4.97E-06
23952,0,1.71E-05
23953,0,1.76E-05
23954,0,0.000132347
23956,0,1.83E-06
23958,0,0.000147945
23961,0,1.08E-05
23963,0,4.95E-06
23964,0,9.98E-06
23965,0,0.000124534
23966,2.55E-08,0
23967,0,9.98E-06
23970,0,0.000137436
23971,0,0.000117234
23972,0,0.000149817
23973,0.000745846,0.000160248
23975,0,1.71E-05
23976,0,1.29E-05
23977,0.000233449,0.000126814
23978,0.000112427,0.000118615
23980,0,9.98E-06
23981,0,0.000120232
23983,0,9.75E-06
23984,0,1.71E-05
23985,0,2.30E-06
23986,0,2.65E-06
23987,0,1.39E-05
23988,0,0.00011136
23991,0.000330548,4.79E-05
23995,0,1.79E-05
23997,0,9.98E-06
23998,0,3.06E-05
23999,0,0.000141042
24000,0.000277178,3.92E-05
24001,0,0.000107579
24002,0,0.000107363
24008,0,0.000134691
24009,0,7.47E-11
24010,0.00042991,7.52E-05
24011,0,8.32E-07
24013,0,2.77E-06
24016,0,0.000136607
24022,2.73E-05,0
24024,0,1.23E-05
24027,0,1.41E-05
24028,0,1.87E-05
24029,0,3.00E-05
24032,0,1.21E-06
24035,0,2.20E-06
24037,0,0.000107363
24038,7.40E-05,0
24039,0,0.000120404
24040,0,0.000168687
24041,0,1.26E-05
24042,0,2.98E-06
24043,7.40E-05,0
24044,0,0.000107363
24045,1.81E-05,0
24049,0.0007053,0.000192196
24050,0,2.76E-06
24051,0,9.91E-06
24052,0,1.73E-05
24053,0,0.000109216
24054,0,2.19E-06
24055,0,3.77E-07
24059,3.74E-07,0.00012128
24061,0,0.000112052
24063,0,1.71E-05
24064,0,2.13E-06
24065,0,2.27E-05
24067,0,0.000117278
24068,0,1.05E-05
24069,0,1.94E-06
24070,0,0.000107363
24071,0,9.87E-06
24072,0,2.02E-05
24073,0,1.88E-05
24075,0,2.20E-05
24076,0,9.91E-06
24081,0,1.48E-05
24083,0,1.27E-07
24084,0,3.79E-05
24085,0,0.000120436
24087,0,1.40E-05
24089,0,0.000130602
24092,0,4.64E-06
24095,0,0.000107363
24096,0,3.70E-07
24097,0,1.26E-06
24100,0,1.71E-05
24102,0,1.08E-05
24103,7.40E-05,0
24104,0,0.000108097
24105,0,0.000110339
24108,0,1.45E-05
24109,0,0.000124534
24111,0,0.000122506
24113,0.000185419,2.96E-05
24114,0,3.12E-06
24116,0,0.000125604
24117,0,9.40E-06
24119,0,1.96E-06
24120,0,0.000107651
24124,0,2.44E-05
24125,0,0.000130319
24127,7.40E-05,0
24128,0.000193762,8.16E-06
24129,0,0.000150927
24130,0,4.14E-05
24131,0,9.88E-06
24133,0.000793203,0.000194587
24135,0,1.72E-05
24136,0,2.61E-05
24137,0,0.000113493
24138,1.33E-06,0
24139,0,5.00E-05
24140,0.000160769,1.88E-05
24142,0,4.62E-05
24143,0,6.64E-06
24144,0,1.72E-05
24145,0,3.93E-06
24146,0,1.03E-06
24150,0,1.72E-05
24152,0,0.000107363
24153,0,0.0001189
24155,0,0.00012579
24157,0,0.000107363
24159,0,1.66E-07
24160,0,0.000143435
24161,0,0.000123369
24162,0,0.000128488
24163,0,1.44E-06
24164,0,7.41E-07
24165,0,1.44E-06
24166,0,1.25E-05
24169,0,1.19E-06
24171,0,1.48E-05
24172,0,2.05E-06
24173,0.000287709,0.000133236
24175,0.000176202,0.000156707
24176,0,1.09E-07
24179,0,4.78E-06
24180,0,4.76E-07
24181,0.000499001,0.000146544
24182,2.73E-05,0
24184,0,0.000110293
24185,0,1.36E-05
24186,5.15E-05,2.16E-05
24190,0,0.000108324
24192,0,2.22E-07
24193,0,1.29E-05
24194,0,3.54E-05
24195,0,0.000107363
24196,0,1.72E-06
24197,0.000423655,0.000135763
24198,0,1.95E-05
24199,0,1.59E-05
24203,0,9.09E-07
24204,0,6.13E-06
24205,0,4.62E-06
24207,0.001782271,0.000255966
24208,0,9.91E-06
24209,0,2.79E-05
24210,0,3.65E-05
24211,0,9.91E-06
24213,0,1.72E-05
24215,0,0.000107756
24216,0,1.81E-05
24218,0,0.000107363
24219,0,3.66E-09
24220,0,0.000117691
24225,0,0.000152961
24226,0,1.08E-05
24227,0,1.58E-05
24228,6.28E-96,0.000107392
24229,0,5.62E-06
24230,0,0.000107363
24231,0,1.74E-05
24232,0,0.000112449
24233,0,9.19E-06
24235,0,9.42E-07
24236,0,7.54E-08
24237,0,2.58E-05
24240,0,2.30E-06
24244,0,3.68E-05
24245,4.57E-05,1.73E-05
24249,0,6.23E-07
24250,0,6.12E-06
24251,0,4.68E-07
24253,0,9.20E-07
24254,0,1.26E-05
24256,0,2.20E-05
24259,0,3.69E-05
24262,5.05E-05,2.63E-05
24264,0,0.000143945
24268,0,0.00011486
24269,0,5.30E-06
24270,0,2.19E-05
24271,0,1.94E-06
24272,0,4.31E-06
24274,0,0.000116376
24275,0,5.18E-06
24276,0,3.58E-06
24277,0,0.000107726
24279,0,0.000112988
24280,0,0.0001295
24282,0,7.82E-06
24283,0,0.000160136
24286,0,1.29E-05
24290,0,2.07E-05
24291,0,2.03E-05
24293,0,0.000126003
24294,0,6.25E-06
24295,0,5.91E-07
24297,0,1.91E-07
24299,0,2.07E-05
24302,0,5.43E-05
24304,0,1.63E-05
24305,0,9.40E-06
24306,0,7.98E-07
24308,0,1.09E-05
24309,0,2.97E-06
24313,0,0.000107363
24315,0,2.93E-06
24318,0,9.87E-06
24319,0,6.56E-07
24320,0,9.91E-06
24321,0,0.000112328
24322,0,0.000107363
24324,0.000145138,1.07E-05
24325,0,1.72E-05
24326,0,0.000111204
24327,0,9.40E-06
24330,1.43E-06,0
24331,0.000314999,3.68E-05
24333,0.000583757,4.09E-05
24334,0,2.28E-05
24335,0,4.57E-08
24336,0.000439559,0.000160819
24337,0,9.01E-06
24338,0,0.000107363
24339,0,0.000153862
24341,0,0.000148011
24343,0.000384129,0.00012144
24345,0,9.71E-06
24346,0,0.000145549
24347,0,0.000234921
24348,0,1.19E-06
24349,0,3.40E-05
24350,0.00059201,7.24E-05
24351,0,9.63E-05
24352,0,0.000107363
24353,8.29E-05,5.36E-05
24354,0,2.07E-06
24356,0,3.26E-06
24357,0,3.84E-06
24360,0,2.98E-06
24361,0,4.08E-06
24362,0.000336056,1.91E-05
24363,0,0.000109349
24368,0,5.91E-07
24369,0,0.000116759
24370,0,2.55E-06
24371,0,5.91E-07
24372,0,3.34E-06
24373,0,9.07E-07
24376,0,0.000163543
24377,0,0.000139288
24378,2.13E-06,1.64E-05
24381,1.86E-05,0
24382,4.60E-05,0.00013164
24384,0,4.95E-06
24385,0,2.19E-06
24386,0,0.000107363
24387,0,1.93E-05
24388,0,2.25E-05
24390,0,1.49E-06
24395,0,0.000120728
24396,0,3.73E-06
24397,0,1.19E-05
24399,0,6.95E-06
24400,0,1.72E-05
24401,0,1.58E-05
24402,0.000950904,0.000170623
24403,0,3.62E-88
24404,0,3.89E-07
24405,0.000120729,2.41E-06
24406,0,0.000107363
24408,0,2.98E-06
24409,0,1.21E-05
24410,0,0.000107363
24411,0,9.29E-07
24412,0,2.71E-05
24416,0,9.44E-06
24417,0,1.95E-06
24418,0,5.64E-07
24419,0,0.000160431
24420,0,4.76E-07
24421,0,1.71E-05
24423,0,0.000107363
24426,0,0.000119997
24427,0,1.26E-05
24429,0,6.95E-06
24430,0,0.000107363
24431,1.60E-05,0.000122572
24432,0,3.51E-06
24434,0,2.91E-06
24436,0,6.95E-06
24438,0,5.64E-07
24440,0,0.000107363
24442,0,2.26E-06
24447,0,0.000112511
24448,0,0.00010888
24449,0,9.40E-06
24451,0,9.87E-06
24452,0,1.30E-05
24453,0,0.000111204
24454,0,2.55E-06
24456,0.000224781,4.02E-05
24457,0,1.16E-07
24459,0,2.11E-05
24460,0.000431814,3.53E-05
24461,0,4.31E-06
24463,0,0.000114314
24464,0,2.33E-06
24465,0,6.45E-07
24467,0,0.000145737
24468,8.70E-05,0
24469,0,1.17E-05
24470,1.49E-05,5.02E-07
24471,0,1.58E-05
24473,0,0.000109413
24476,0,1.79E-05
24477,0,2.49E-05
24478,0,1.89E-05
24480,0,0.000131792
24481,0,0.000108841
24482,0,9.87E-06
24484,0,9.98E-06
24485,0.000156893,0.000109398
24487,0,6.92E-07
24488,0,1.44E-06
24491,0,4.95E-06
24494,0,9.82E-07
24495,0,6.92E-07
24496,0,4.07E-07
24498,0,3.64E-05
24502,0,1.54E-07
24503,0,1.54E-06
24506,0,5.03E-05
24508,0,2.42E-07
24509,0,3.43E-07
24510,0,6.95E-06
24511,0,0.000107363
24513,0,2.30E-06
24514,0,0.000154189
24516,0,0.000107363
24519,0,1.49E-05
24520,0,1.29E-05
24521,0,1.43E-05
24522,0,0.000107363
24525,0,0.000107363
24526,0,0.000107363
24528,0,0.000125285
24529,0,9.98E-06
24532,0,0.000126534
24533,0,1.26E-06
24534,0,1.71E-05
24537,0,0.000138021
24538,0,3.10E-05
24541,0,7.98E-07
24543,0,0.000107438
24545,0,0.000148535
24550,0,2.73E-05
24551,0,3.44E-07
24552,0,0.000108247
24556,0,0.000155059
24557,0,0.000108648
24558,0,0.000111291
24559,0,9.01E-06
24560,0,1.76E-06
24561,0,0.000172186
24562,0,2.36E-05
24565,0,9.40E-06
24566,0,1.29E-05
24568,0.000901104,0.000206898
24570,0,9.72E-07
24571,0,0.000107363
24572,0,3.50E-05
24573,0,1.13E-06
24574,0,0.000118604
24576,0,4.79E-07
24577,0,1.20E-06
24579,0,3.39E-07
24580,0,2.88E-88
24581,0,2.40E-05
24583,0,1.99E-06
24584,9.67E-05,5.18E-06
24585,0,1.33E-05
24586,0,6.84E-06
24587,0,0.000112979
24588,0,0.000107363
24589,0,1.21E-06
24590,0,8.02E-06
24593,0,0.00013784
24595,0,2.04E-05
24596,0,1.15E-06
24598,0,8.37E-08
24601,4.39E-05,0
24602,0,4.07E-07
24603,0,0.000107363
24604,0,3.28E-08
24605,0,0.000120232
24606,0,8.08E-07
24607,0,4.64E-05
24609,0,0.000188685
24610,0,1.94E-05
24612,0,0.000145807
24613,0,1.64E-06
24614,0,3.85E-05
24615,0.000171902,0.000148237
24618,0.000214404,0.000144264
24621,0,1.50E-06
24625,0,1.11E-06
24626,0,4.59E-07
24630,0,1.75E-05
24631,0,1.30E-05
24633,0,9.15E-06
24634,0,9.09E-07
24637,0,1.71E-05
24639,0,9.98E-06
24640,0,2.41E-06
24642,0,4.99E-07
24643,0,3.53E-06
24645,0,0.000139594
24648,0,1.44E-06
24649,0,0.000118154
24654,0,1.11E-05
24656,8.86E-05,0.000107825
24658,0,0.000124091
24659,0,2.91E-06
24660,0,0.000107363
24661,0,0.000125016
24662,0,0.000126916
24663,0,0.0001465
24666,0,0.000138917
24670,0,1.98E-05
24673,0,1.12E-05
24675,0,4.31E-07
24677,0,0.000125739
24678,0,1.72E-06
24679,0,1.01E-05
24680,0,1.83E-05
24682,0,3.43E-07
24684,0,6.65E-07
24685,0,9.98E-06
24686,0,3.11E-05
24688,0,1.32E-05
24692,4.11E-06,3.72E-08
24693,2.74E-05,7.09E-08
24694,0,8.29E-06
24695,0,9.09E-07
24697,0.000193176,0
24699,0,1.26E-05
24700,0,2.04E-05
24701,0,8.37E-06
24702,0,3.84E-06
24705,0,2.33E-05
24707,0,9.29E-07
24708,0,7.11E-08
24709,0,4.51E-06
24711,0.000549639,5.66E-05
24714,0,1.89E-05
24715,0,3.12E-06
24716,0,0.00012397
24717,0,0.000107363
24718,0.001510308,0.000199089
24719,4.82E-05,0.000110153
24720,0.000395594,0.000107363
24721,0,0.00018525
24722,0,2.50E-06
24724,0,9.98E-06
24726,0,1.68E-06
24727,0,7.98E-07
24728,6.60E-05,8.51E-06
24730,0,0.000204903
24733,0.000177412,0.000124875
24734,0,1.82E-05
24736,0,0.000117339
24737,0,3.70E-05
24738,0,0.000133762
24739,0,1.58E-05
24740,0,1.75E-05
24743,0,2.45E-05
24744,0,0.000116759
24745,0,1.64E-06
24746,0,2.95E-07
24750,0,1.71E-05
24751,0,3.34E-06
24753,0,2.41E-05
24754,0,0.000107537
24756,0,5.23E-07
24758,0,0.00012529
24759,0,0.000117339
24761,0,3.02E-05
24763,0,8.24E-07
24765,0.000196998,7.82E-06
24766,0,9.98E-06
24772,0,1.44E-07
24773,0,4.10E-06
24775,5.73E-05,0.000110497
24777,0,2.55E-05
24778,0,0.000107363
24780,0,7.58E-06
24781,0,0.000107363
24782,0,0.000137747
24783,0,1.58E-05
24784,0,1.29E-05
24786,0,9.27E-07
24788,0,2.41E-06
24790,0,1.56E-05
24791,0,9.98E-06
24792,0,3.06E-06
24796,0,6.97E-06
24801,0,2.87E-05
24802,0,0.000119578
24804,0,0.000107363
24805,0,0.000140996
24807,0,2.11E-05
24809,0,0.000107363
24810,0,7.87E-06
24812,0,7.82E-06
24815,0,1.46E-06
24816,0,9.91E-06
24818,0,8.24E-07
24820,0,5.51E-07
24821,0.000137544,2.70E-05
24823,0,1.64E-06
24828,0,5.17E-05
24829,0,9.29E-07
24830,0.001378955,0.000170398
24831,0,1.99E-05
24832,0,9.77E-06
24835,0,1.93E-05
24836,0,2.65E-05
24839,0.000693178,0.000187859
24840,0,1.43E-05
24841,0,0.000177168
24842,0,0.000137903
24843,0,9.01E-06
24844,0,5.86E-05
24847,0,1.34E-06
24848,0,1.94E-05
24852,0,1.44E-06
24856,0,0.000146566
24857,0,5.72E-07
24858,0,1.72E-05
24859,0,9.98E-06
24864,0,7.82E-06
24866,0,1.72E-05
24867,0,5.16E-07
24868,0,4.22E-06
24871,0,9.20E-07
24873,0,9.40E-06
24874,0,0.000107363
24876,0,4.50E-06
24877,7.73E-05,1.82E-05
24878,0,1.86E-05
24879,0,8.24E-07
24882,0,0.000171547
24889,0,1.72E-05
24891,0,2.04E-05
24893,0,4.53E-07
24894,8.99E-05,9.87E-06
24895,0,0.000107363
24896,0.000183683,0.000108326
24897,0,3.34E-06
24898,0,1.26E-05
24900,0,2.11E-05
24901,0,2.45E-05
24903,0,0.000117339
24905,0,0.000128786
24906,0,0.000147198
24909,0,9.40E-06
24910,0,0.000107363
24911,0,0.000107493
24912,0,2.41E-06
24914,0,2.24E-06
24915,0,1.64E-06
24918,0,2.20E-05
24919,0,0.000133258
24922,0,0.000107733
24926,0,2.24E-06
24928,0,4.09E-06
24929,0,1.09E-07
24931,0,0.000123741
24932,0,1.06E-05
24933,0,2.30E-06
24934,0,3.05E-05
24935,0,1.59E-05
24936,0,0.000107363
24939,0,2.77E-05
24944,0,0.000107363
24945,0,3.62E-05
24947,0,9.91E-06
24948,0,1.29E-05
24950,0,2.63E-05
24951,3.87E-05,2.66E-06
24953,0,4.11E-06
24954,0,5.16E-06
24955,0,4.31E-06
24956,0,9.01E-06
24957,0,1.46E-05
24958,0,1.62E-05
24963,0,2.41E-07
24964,0,1.71E-05
24965,0,3.48E-05
24966,0,3.92E-05
24968,0,0.000107992
24969,0,0.000176841
24973,0,9.12E-06
24974,0,6.35E-06
24975,0,2.28E-05
24976,0,3.43E-05
24977,0,0.000117129
24979,0,2.98E-06
24980,0,0.000124534
24981,0,0.000134304
24983,0,1.33E-06
24984,8.27E-05,1.23E-07
24987,0,1.58E-05
24989,0.000256228,9.81E-06
24991,0,0.000107363
24993,0,0.000124451
24994,0,0.000107363
24996,0,0.000107363
